iter	Passed	Remaining
4786	20495	8383
4787	20497	8377
4788	20499	8372
4789	20502	8367
4790	20504	8362
4791	20507	8357
4792	20510	8352
4793	20512	8347
4794	20515	8343
4795	20517	8338
4796	20520	8333
4797	20523	8328
4798	20525	8323
4799	20527	8318
4800	20530	8313
4801	20533	8308
4802	20536	8303
4803	20540	8298
4804	20543	8294
4805	20545	8289
4806	20547	8284
4807	20549	8278
4808	20552	8273
4809	20554	8268
4810	20556	8263
4811	20559	8258
4812	20561	8253
4813	20564	8248
4814	20566	8243
4815	20568	8238
4816	20571	8233
4817	20574	8228
4818	20577	8224
4819	20580	8219
4820	20583	8214
4821	20585	8209
4822	20588	8204
4823	20591	8199
4824	20594	8195
4825	20597	8190
4826	20600	8185
4827	20602	8180
4828	20605	8175
4829	20608	8170
4830	20611	8166
4831	20614	8161
4832	20617	8156
4833	20620	8151
4834	20623	8147
4835	20627	8142
4836	20630	8137
4837	20634	8133
4838	20636	8128
4839	20639	8123
4840	20642	8118
4841	20644	8113
4842	20647	8109
4843	20650	8104
4844	20653	8099
4845	20656	8094
4846	20659	8089
4847	20661	8084
4848	20664	8079
4849	20666	8075
4850	20669	8069
4851	20671	8064
4852	20674	8060
4853	20676	8055
4854	20679	8050
4855	20681	8045
4856	20683	8040
4857	20686	8035
4858	20690	8030
4859	20693	8026
4860	20696	8021
4861	20699	8016
4862	20702	8012
4863	20705	8007
4864	20707	8002
4865	20709	7997
4866	20713	7992
4867	20716	7987
4868	20719	7982
4869	20721	7978
4870	20724	7973
4871	20727	7968
4872	20729	7963
4873	20730	7958
4874	20732	7952
4875	20734	7947
4876	20737	7942
4877	20739	7937
4878	20741	7932
4879	20744	7927
4880	20746	7922
4881	20749	7917
4882	20751	7912
4883	20753	7907
4884	20755	7902
4885	20757	7897
4886	20760	7893
4887	20762	7888
4888	20768	7884
4889	20770	7879
4890	20772	7874
4891	20774	7869
4892	20776	7863
4893	20778	7858
4894	20780	7853
4895	20783	7849
4896	20785	7843
4897	20787	7838
4898	20790	7834
4899	20793	7829
4900	20795	7824
4901	20797	7819
4902	20800	7814
4903	20802	7809
4904	20804	7804
4905	20806	7799
4906	20808	7794
4907	20810	7789
4908	20814	7784
4909	20816	7779
4910	20819	7774
4911	20820	7769
4912	20822	7764
4913	20825	7759
4914	20827	7754
4915	20829	7749
4916	20831	7744
4917	20834	7739
4918	20836	7734
4919	20839	7729
4920	20841	7724
4921	20843	7720
4922	20845	7715
4923	20847	7709
4924	20850	7705
4925	20852	7700
4926	20854	7695
4927	20856	7690
4928	20858	7685
4929	20861	7680
4930	20863	7675
4931	20865	7670
4932	20867	7664
4933	20869	7660
4934	20871	7655
4935	20873	7650
4936	20876	7645
4937	20878	7640
4938	20880	7635
4939	20882	7630
4940	20884	7625
4941	20886	7620
4942	20888	7615
4943	20891	7610
4944	20892	7605
4945	20894	7599
4946	20897	7595
4947	20899	7590
4948	20901	7585
4949	20902	7579
4950	20904	7574
4951	20906	7569
4952	20909	7565
4953	20911	7560
4954	20914	7555
4955	20915	7550
4956	20918	7545
4957	20920	7540
4958	20922	7535
4959	20925	7530
4960	20927	7525
4961	20929	7520
4962	20931	7515
4963	20933	7510
4964	20934	7505
4965	20936	7500
4966	20938	7495
4967	20940	7490
4968	20942	7485
4969	20944	7480
4970	20946	7475
4971	20948	7470
4972	20950	7465
4973	20952	7460
4974	20954	7455
4975	20956	7450
4976	20958	7445
4977	20960	7440
4978	20962	7435
4979	20963	7430
4980	20966	7425
4981	20968	7420
4982	20970	7415
4983	20972	7410
4984	20974	7405
4985	20976	7400
4986	20978	7395
4987	20980	7390
4988	20982	7385
4989	20984	7380
4990	20986	7375
4991	20988	7370
4992	20990	7365
4993	20992	7360
4994	20994	7355
4995	20995	7350
4996	20998	7345
4997	21000	7340
4998	21002	7335
4999	21004	7330
5000	21006	7325
5001	21008	7320
5002	21010	7315
5003	21012	7310
5004	21015	7306
5005	21017	7301
5006	21019	7296
5007	21021	7291
5008	21023	7286
5009	21025	7281
5010	21027	7276
5011	21029	7271
5012	21031	7266
5013	21033	7261
5014	21036	7256
5015	21038	7251
5016	21040	7246
5017	21042	7241
5018	21044	7236
5019	21045	7231
5020	21048	7227
5021	21050	7222
5022	21052	7217
5023	21054	7212
5024	21056	7207
5025	21058	7202
5026	21062	7198
5027	21064	7193
5028	21066	7188
5029	21068	7183
5030	21070	7178
5031	21073	7173
5032	21076	7169
5033	21078	7164
5034	21080	7159
5035	21083	7154
5036	21085	7149
5037	21087	7144
5038	21089	7140
5039	21092	7135
5040	21095	7130
5041	21097	7126
5042	21100	7121
5043	21102	7116
5044	21105	7111
5045	21107	7106
5046	21110	7102
5047	21112	7097
5048	21115	7092
5049	21117	7088
5050	21119	7083
5051	21122	7078
5052	21125	7073
5053	21128	7069
5054	21130	7064
5055	21133	7059
5056	21135	7054
5057	21137	7050
5058	21139	7045
5059	21141	7040
5060	21143	7035
5061	21146	7030
5062	21149	7026
5063	21151	7021
5064	21153	7016
5065	21156	7011
5066	21158	7006
5067	21160	7001
5068	21162	6997
5069	21165	6992
5070	21167	6987
5071	21169	6982
5072	21171	6977
5073	21173	6972
5074	21176	6968
5075	21179	6963
5076	21181	6958
5077	21183	6954
5078	21185	6949
5079	21187	6944
5080	21189	6939
5081	21191	6934
5082	21193	6929
5083	21195	6924
5084	21197	6919
5085	21199	6915
5086	21202	6910
5087	21204	6905
5088	21206	6900
5089	21208	6895
5090	21210	6891
5091	21213	6886
5092	21215	6881
5093	21217	6876
5094	21219	6871
5095	21221	6867
5096	21223	6862
5097	21225	6857
5098	21228	6852
5099	21230	6847
5100	21232	6843
5101	21235	6838
5102	21236	6833
5103	21238	6828
5104	21241	6823
5105	21242	6818
5106	21244	6813
5107	21246	6809
5108	21249	6804
5109	21251	6799
5110	21256	6795
5111	21258	6790
5112	21260	6785
5113	21261	6781
5114	21264	6776
5115	21266	6771
5116	21267	6766
5117	21270	6761
5118	21272	6756
5119	21274	6752
5120	21276	6747
5121	21278	6742
5122	21280	6737
5123	21282	6732
5124	21284	6727
5125	21286	6723
5126	21288	6718
5127	21290	6713
5128	21292	6708
5129	21294	6703
5130	21296	6698
5131	21298	6694
5132	21300	6689
5133	21302	6684
5134	21304	6679
5135	21306	6674
5136	21308	6670
5137	21310	6665
5138	21313	6660
5139	21315	6655
5140	21317	6651
5141	21319	6646
5142	21321	6641
5143	21323	6636
5144	21326	6631
5145	21328	6627
5146	21330	6622
5147	21332	6617
5148	21334	6613
5149	21336	6608
5150	21338	6603
5151	21340	6598
5152	21343	6593
5153	21345	6589
5154	21347	6584
5155	21349	6579
5156	21351	6574
5157	21353	6570
5158	21355	6565
5159	21357	6560
5160	21359	6555
5161	21361	6550
5162	21364	6546
5163	21366	6541
5164	21368	6536
5165	21370	6531
5166	21372	6527
5167	21375	6522
5168	21377	6517
5169	21379	6513
5170	21381	6508
5171	21383	6503
5172	21385	6498
5173	21388	6494
5174	21389	6489
5175	21392	6484
5176	21394	6479
5177	21396	6475
5178	21398	6470
5179	21400	6465
5180	21403	6461
5181	21405	6456
5182	21407	6451
5183	21409	6446
5184	21411	6442
5185	21413	6437
5186	21415	6432
5187	21416	6427
5188	21418	6422
5189	21420	6417
5190	21421	6412
5191	21423	6408
5192	21424	6403
5193	21426	6398
5194	21428	6393
5195	21429	6388
5196	21431	6383
5197	21432	6378
5198	21434	6373
5199	21436	6369
5200	21438	6364
5201	21440	6359
5202	21441	6354
5203	21443	6349
5204	21445	6344
5205	21446	6340
5206	21448	6335
5207	21449	6330
5208	21451	6325
5209	21453	6320
5210	21454	6315
5211	21457	6311
5212	21458	6306
5213	21460	6301
5214	21462	6296
5215	21463	6291
5216	21465	6287
5217	21467	6282
5218	21469	6277
5219	21470	6272
5220	21472	6267
5221	21474	6263
5222	21476	6258
5223	21478	6253
5224	21480	6248
5225	21482	6244
5226	21484	6239
5227	21486	6234
5228	21488	6229
5229	21489	6225
5230	21491	6220
5231	21492	6215
5232	21494	6210
5233	21495	6205
5234	21497	6200
5235	21499	6196
5236	21501	6191
5237	21502	6186
5238	21504	6181
5239	21506	6176
5240	21508	6172
5241	21510	6167
5242	21512	6162
5243	21513	6157
5244	21515	6153
5245	21517	6148
5246	21518	6143
5247	21520	6138
5248	21522	6133
5249	21524	6129
5250	21525	6124
5251	21528	6119
5252	21529	6115
5253	21531	6110
5254	21533	6105
5255	21535	6100
5256	21537	6096
5257	21538	6091
5258	21540	6086
5259	21541	6081
5260	21542	6076
5261	21544	6071
5262	21545	6067
5263	21547	6062
5264	21549	6057
5265	21550	6052
5266	21552	6047
5267	21553	6043
5268	21555	6038
5269	21557	6033
5270	21558	6028
5271	21559	6023
5272	21561	6018
5273	21562	6014
5274	21564	6009
5275	21565	6004
5276	21567	5999
5277	21569	5995
5278	21570	5990
5279	21572	5985
5280	21573	5980
5281	21575	5975
5282	21577	5971
5283	21578	5966
5284	21580	5961
5285	21581	5956
5286	21583	5952
5287	21584	5947
5288	21586	5942
5289	21588	5937
5290	21589	5932
5291	21591	5928
5292	21592	5923
5293	21594	5918
5294	21595	5913
5295	21597	5909
5296	21598	5904
5297	21599	5899
5298	21601	5894
5299	21602	5889
5300	21604	5884
5301	21605	5880
5302	21607	5875
5303	21609	5870
5304	21611	5866
5305	21612	5861
5306	21614	5856
5307	21615	5851
5308	21617	5847
5309	21618	5842
5310	21621	5837
5311	21622	5833
5312	21624	5828
5313	21626	5823
5314	21628	5819
5315	21629	5814
5316	21631	5809
5317	21632	5804
5318	21634	5800
5319	21635	5795
5320	21637	5790
5321	21638	5785
5322	21640	5781
5323	21641	5776
5324	21644	5771
5325	21646	5767
5326	21647	5762
5327	21649	5757
5328	21650	5752
5329	21652	5748
5330	21653	5743
5331	21655	5738
5332	21656	5733
5333	21658	5729
5334	21659	5724
5335	21661	5719
5336	21662	5715
5337	21664	5710
5338	21666	5705
5339	21668	5701
5340	21669	5696
5341	21671	5691
5342	21673	5687
5343	21675	5682
5344	21676	5677
5345	21678	5673
5346	21680	5668
5347	21682	5663
5348	21684	5659
5349	21686	5654
5350	21687	5649
5351	21689	5645
5352	21692	5640
5353	21693	5636
5354	21695	5631
5355	21696	5626
5356	21698	5622
5357	21700	5617
5358	21702	5612
5359	21703	5608
5360	21705	5603
5361	21708	5599
5362	21709	5594
5363	21711	5589
5364	21713	5585
5365	21714	5580
5366	21716	5575
5367	21717	5571
5368	21719	5566
5369	21720	5561
5370	21722	5556
5371	21724	5552
5372	21725	5547
5373	21727	5542
5374	21728	5538
5375	21729	5533
5376	21734	5529
5377	21736	5525
5378	21737	5520
5379	21739	5515
5380	21740	5510
5381	21742	5506
5382	21744	5501
5383	21745	5497
5384	21747	5492
5385	21749	5487
5386	21751	5483
5387	21754	5478
5388	21755	5474
5389	21757	5469
5390	21759	5465
5391	21760	5460
5392	21762	5455
5393	21764	5451
5394	21765	5446
5395	21768	5442
5396	21770	5437
5397	21772	5433
5398	21774	5428
5399	21776	5423
5400	21778	5419
5401	21779	5414
5402	21781	5410
5403	21783	5405
5404	21785	5401
5405	21787	5396
5406	21789	5391
5407	21791	5387
5408	21792	5382
5409	21794	5378
5410	21797	5373
5411	21800	5369
5412	21802	5365
5413	21807	5361
5414	21809	5356
5415	21811	5352
5416	21813	5347
5417	21816	5343
5418	21820	5339
5419	21822	5334
5420	21824	5330
5421	21826	5325
5422	21828	5321
5423	21830	5316
5424	21832	5312
5425	21834	5307
5426	21836	5303
5427	21838	5298
5428	21840	5294
5429	21842	5289
5430	21844	5285
5431	21846	5280
5432	21848	5276
5433	21850	5271
5434	21852	5267
5435	21855	5262
5436	21856	5258
5437	21858	5253
5438	21860	5249
5439	21862	5244
5440	21864	5240
5441	21867	5235
5442	21869	5231
5443	21870	5226
5444	21872	5222
5445	21874	5217
5446	21876	5213
5447	21878	5208
5448	21881	5204
5449	21882	5199
5450	21884	5195
5451	21886	5190
5452	21888	5186
5453	21889	5181
5454	21891	5176
5455	21893	5172
5456	21895	5167
5457	21897	5163
5458	21899	5158
5459	21900	5154
5460	21902	5149
5461	21903	5145
5462	21905	5140
5463	21906	5135
5464	21908	5131
5465	21910	5126
5466	21911	5122
5467	21913	5117
5468	21914	5113
5469	21916	5108
5470	21918	5103
5471	21919	5099
5472	21921	5094
5473	21922	5090
5474	21924	5085
5475	21925	5080
5476	21927	5076
5477	21928	5071
5478	21930	5067
5479	21932	5062
5480	21933	5058
5481	21935	5053
5482	21936	5049
5483	21938	5044
5484	21939	5039
5485	21941	5035
5486	21943	5030
5487	21945	5026
5488	21946	5021
5489	21948	5017
5490	21949	5012
5491	21951	5008
5492	21953	5003
5493	21954	4999
5494	21956	4994
5495	21958	4990
5496	21959	4985
5497	21961	4981
5498	21962	4976
5499	21964	4971
5500	21965	4967
5501	21967	4962
5502	21968	4958
5503	21970	4953
5504	21972	4949
5505	21974	4944
5506	21975	4940
5507	21977	4935
5508	21978	4931
5509	21980	4926
5510	21981	4922
5511	21983	4917
5512	21984	4912
5513	21986	4908
5514	21988	4903
5515	21989	4899
5516	21990	4894
5517	21992	4890
5518	21994	4885
5519	21995	4881
5520	21997	4876
5521	21999	4872
5522	22000	4867
5523	22002	4863
5524	22004	4858
5525	22005	4854
5526	22007	4849
5527	22009	4845
5528	22010	4840
5529	22012	4836
5530	22014	4831
5531	22016	4827
5532	22017	4822
5533	22019	4818
5534	22020	4813
5535	22022	4809
5536	22023	4804
5537	22025	4800
5538	22026	4795
5539	22028	4791
5540	22029	4786
5541	22031	4782
5542	22033	4777
5543	22035	4773
5544	22036	4769
5545	22038	4764
5546	22040	4760
5547	22041	4755
5548	22043	4751
5549	22044	4746
5550	22046	4742
5551	22047	4737
5552	22049	4733
5553	22050	4728
5554	22052	4724
5555	22053	4719
5556	22055	4715
5557	22056	4710
5558	22058	4706
5559	22060	4701
5560	22061	4697
5561	22063	4692
5562	22064	4688
5563	22065	4683
5564	22067	4679
5565	22068	4674
5566	22070	4670
5567	22072	4665
5568	22074	4661
5569	22075	4656
5570	22077	4652
5571	22078	4647
5572	22080	4643
5573	22082	4639
5574	22085	4634
5575	22087	4630
5576	22089	4626
5577	22091	4621
5578	22092	4617
5579	22094	4612
5580	22096	4608
5581	22098	4604
5582	22100	4599
5583	22101	4595
5584	22104	4591
5585	22106	4586
5586	22107	4582
5587	22109	4577
5588	22111	4573
5589	22113	4569
5590	22115	4564
5591	22116	4560
5592	22119	4556
5593	22121	4551
5594	22123	4547
5595	22124	4542
5596	22126	4538
5597	22127	4533
5598	22129	4529
5599	22131	4525
5600	22133	4520
5601	22134	4516
5602	22137	4512
5603	22138	4507
5604	22140	4503
5605	22142	4498
5606	22144	4494
5607	22146	4490
5608	22148	4485
5609	22150	4481
5610	22151	4476
5611	22154	4472
5612	22156	4468
5613	22158	4463
5614	22159	4459
5615	22161	4455
5616	22163	4450
5617	22165	4446
5618	22166	4441
5619	22168	4437
5620	22170	4433
5621	22171	4428
5622	22173	4424
5623	22175	4420
5624	22176	4415
5625	22178	4411
5626	22179	4406
5627	22181	4402
5628	22183	4398
5629	22185	4393
5630	22187	4389
5631	22189	4385
5632	22191	4380
5633	22192	4376
5634	22194	4371
5635	22195	4367
5636	22198	4363
5637	22199	4358
5638	22201	4354
5639	22203	4350
5640	22205	4345
5641	22206	4341
5642	22208	4337
5643	22210	4332
5644	22212	4328
5645	22214	4324
5646	22216	4319
5647	22218	4315
5648	22220	4311
5649	22221	4306
5650	22223	4302
5651	22225	4298
5652	22227	4293
5653	22230	4289
5654	22232	4285
5655	22234	4280
5656	22236	4276
5657	22238	4272
5658	22240	4268
5659	22241	4263
5660	22243	4259
5661	22245	4255
5662	22247	4250
5663	22249	4246
5664	22251	4242
5665	22253	4237
5666	22254	4233
5667	22257	4229
5668	22258	4224
5669	22260	4220
5670	22262	4216
5671	22264	4211
5672	22266	4207
5673	22268	4203
5674	22270	4199
5675	22272	4194
5676	22274	4190
5677	22275	4186
5678	22277	4181
5679	22279	4177
5680	22281	4173
5681	22282	4168
5682	22284	4164
5683	22285	4159
5684	22287	4155
5685	22289	4151
5686	22290	4146
5687	22292	4142
5688	22293	4138
5689	22295	4133
5690	22297	4129
5691	22298	4125
5692	22300	4120
5693	22302	4116
5694	22304	4112
5695	22305	4107
5696	22307	4103
5697	22308	4099
5698	22310	4094
5699	22312	4090
5700	22314	4086
5701	22316	4082
5702	22317	4077
5703	22319	4073
5704	22321	4069
5705	22323	4064
5706	22325	4060
5707	22326	4056
5708	22328	4051
5709	22329	4047
5710	22331	4043
5711	22332	4038
5712	22334	4034
5713	22336	4030
5714	22338	4025
5715	22340	4021
5716	22341	4017
5717	22343	4013
5718	22345	4008
5719	22346	4004
5720	22348	4000
5721	22350	3995
5722	22352	3991
5723	22354	3987
5724	22356	3983
5725	22357	3978
5726	22359	3974
5727	22361	3970
5728	22362	3965
5729	22364	3961
5730	22366	3957
5731	22368	3953
5732	22369	3948
5733	22372	3944
5734	22374	3940
5735	22376	3936
5736	22378	3931
5737	22379	3927
5738	22382	3923
5739	22384	3919
5740	22386	3914
5741	22387	3910
5742	22389	3906
5743	22390	3902
5744	22392	3897
5745	22394	3893
5746	22396	3889
5747	22398	3884
5748	22400	3880
5749	22402	3876
5750	22404	3872
5751	22406	3868
5752	22407	3863
5753	22409	3859
5754	22411	3855
5755	22414	3851
5756	22416	3847
5757	22418	3842
5758	22420	3838
5759	22422	3834
5760	22424	3830
5761	22425	3825
5762	22427	3821
5763	22429	3817
5764	22430	3813
5765	22432	3808
5766	22434	3804
5767	22436	3800
5768	22438	3796
5769	22440	3791
5770	22442	3787
5771	22444	3783
5772	22446	3779
5773	22447	3774
5774	22449	3770
5775	22450	3766
5776	22452	3762
5777	22453	3757
5778	22455	3753
5779	22456	3749
5780	22458	3745
5781	22459	3740
5782	22462	3736
5783	22464	3732
5784	22466	3728
5785	22468	3724
5786	22470	3719
5787	22472	3715
5788	22474	3711
5789	22476	3707
5790	22477	3702
5791	22479	3698
5792	22481	3694
5793	22482	3690
5794	22484	3686
5795	22487	3682
5796	22489	3677
5797	22491	3673
5798	22493	3669
5799	22495	3665
5800	22497	3660
5801	22500	3657
5802	22502	3652
5803	22504	3648
5804	22506	3644
5805	22508	3640
5806	22511	3636
5807	22513	3632
5808	22516	3627
5809	22517	3623
5810	22519	3619
5811	22521	3615
5812	22523	3611
5813	22524	3606
5814	22526	3602
5815	22528	3598
5816	22529	3594
5817	22531	3590
5818	22534	3585
5819	22536	3581
5820	22538	3577
5821	22540	3573
5822	22542	3569
5823	22543	3565
5824	22546	3560
5825	22548	3556
5826	22550	3552
5827	22552	3548
5828	22555	3544
5829	22557	3540
5830	22559	3536
5831	22561	3531
5832	22562	3527
5833	22564	3523
5834	22566	3519
5835	22568	3515
5836	22569	3510
5837	22572	3506
5838	22573	3502
5839	22575	3498
5840	22577	3494
5841	22579	3490
5842	22581	3485
5843	22583	3481
5844	22585	3477
5845	22586	3473
5846	22588	3469
5847	22591	3465
5848	22592	3460
5849	22594	3456
5850	22596	3452
5851	22597	3448
5852	22599	3444
5853	22601	3440
5854	22603	3435
5855	22604	3431
5856	22606	3427
5857	22607	3423
5858	22608	3418
5859	22610	3414
5860	22612	3410
5861	22613	3406
5862	22615	3402
5863	22617	3397
5864	22618	3393
5865	22620	3389
5866	22622	3385
5867	22624	3381
5868	22625	3377
5869	22627	3372
5870	22629	3368
5871	22630	3364
5872	22632	3360
5873	22634	3356
5874	22636	3352
5875	22637	3347
5876	22639	3343
5877	22641	3339
5878	22642	3335
5879	22644	3331
5880	22646	3327
5881	22648	3322
5882	22650	3318
5883	22652	3314
5884	22654	3310
5885	22655	3306
5886	22657	3302
5887	22659	3298
5888	22661	3294
5889	22663	3289
5890	22665	3285
5891	22667	3281
5892	22669	3277
5893	22671	3273
5894	22673	3269
5895	22674	3265
5896	22676	3260
5897	22677	3256
5898	22679	3252
5899	22681	3248
5900	22682	3244
5901	22684	3240
5902	22686	3235
5903	22687	3231
5904	22689	3227
5905	22691	3223
5906	22693	3219
5907	22695	3215
5908	22696	3211
5909	22697	3206
5910	22699	3202
5911	22701	3198
5912	22703	3194
5913	22705	3190
5914	22706	3186
5915	22708	3182
5916	22710	3178
5917	22712	3173
5918	22714	3169
5919	22716	3165
5920	22718	3161
5921	22719	3157
5922	22721	3153
5923	22723	3149
5924	22725	3145
5925	22726	3140
5926	22728	3136
5927	22729	3132
5928	22731	3128
5929	22733	3124
5930	22735	3120
5931	22737	3116
5932	22739	3112
5933	22741	3108
5934	22742	3103
5935	22745	3099
5936	22746	3095
5937	22748	3091
5938	22750	3087
5939	22751	3083
5940	22753	3079
5941	22755	3075
5942	22756	3071
5943	22758	3066
5944	22760	3062
5945	22761	3058
5946	22763	3054
5947	22765	3050
5948	22767	3046
5949	22769	3042
5950	22770	3038
5951	22773	3034
5952	22775	3030
5953	22777	3026
5954	22779	3021
5955	22781	3017
5956	22783	3013
5957	22785	3009
5958	22787	3005
5959	22788	3001
5960	22790	2997
5961	22792	2993
5962	22795	2989
5963	22796	2985
5964	22798	2981
5965	22800	2977
5966	22802	2973
5967	22803	2968
5968	22805	2964
5969	22807	2960
5970	22808	2956
5971	22810	2952
5972	22812	2948
5973	22813	2944
5974	22815	2940
5975	22817	2936
5976	22819	2932
5977	22821	2928
5978	22823	2923
5979	22825	2919
5980	22827	2915
5981	22829	2911
5982	22830	2907
5983	22832	2903
5984	22834	2899
5985	22835	2895
5986	22837	2891
5987	22839	2887
5988	22840	2883
5989	22841	2879
5990	22843	2875
5991	22845	2870
5992	22846	2866
5993	22848	2862
5994	22850	2858
5995	22851	2854
5996	22853	2850
5997	22855	2846
5998	22856	2842
5999	22859	2838
6000	22860	2834
6001	22861	2830
6002	22863	2826
6003	22865	2822
6004	22867	2817
6005	22869	2813
6006	22870	2809
6007	22872	2805
6008	22874	2801
6009	22875	2797
6010	22878	2793
6011	22880	2789
6012	22881	2785
6013	22883	2781
6014	22885	2777
6015	22887	2773
6016	22888	2769
6017	22890	2765
6018	22892	2761
6019	22893	2757
6020	22895	2753
6021	22896	2748
6022	22898	2744
6023	22899	2740
6024	22901	2736
6025	22903	2732
6026	22904	2728
6027	22906	2724
6028	22908	2720
6029	22910	2716
6030	22911	2712
6031	22913	2708
6032	22915	2704
6033	22918	2700
6034	22919	2696
6035	22921	2692
6036	22923	2688
6037	22925	2684
6038	22926	2680
6039	22928	2676
6040	22930	2672
6041	22931	2668
6042	22933	2664
6043	22936	2660
6044	22937	2656
6045	22939	2652
6046	22941	2648
6047	22943	2644
6048	22945	2640
6049	22946	2636
6050	22948	2632
6051	22950	2627
6052	22952	2623
6053	22953	2619
6054	22955	2615
6055	22957	2611
6056	22959	2607
6057	22961	2603
6058	22963	2599
6059	22964	2595
6060	22966	2591
6061	22968	2587
6062	22969	2583
6063	22971	2579
6064	22973	2575
6065	22975	2571
6066	22976	2567
6067	22978	2563
6068	22980	2559
6069	22982	2555
6070	22983	2551
6071	22985	2547
6072	22987	2543
6073	22989	2539
6074	22990	2535
6075	22993	2531
6076	22995	2527
6077	22997	2523
6078	22999	2519
6079	23000	2515
6080	23002	2511
6081	23003	2507
6082	23005	2503
6083	23007	2499
6084	23009	2495
6085	23011	2491
6086	23018	2488
6087	23023	2484
6088	23029	2481
6089	23030	2477
6090	23032	2473
6091	23035	2469
6092	23037	2465
6093	23038	2461
6094	23040	2457
6095	23042	2453
6096	23044	2449
6097	23046	2445
6098	23047	2441
6099	23049	2437
6100	23051	2433
6101	23052	2429
6102	23054	2425
6103	23056	2421
6104	23057	2417
6105	23059	2413
6106	23061	2409
6107	23062	2405
6108	23064	2401
6109	23066	2397
6110	23067	2393
6111	23070	2389
6112	23072	2385
6113	23073	2381
6114	23075	2377
6115	23077	2373
6116	23079	2369
6117	23081	2365
6118	23083	2361
6119	23085	2357
6120	23087	2353
6121	23088	2349
6122	23090	2345
6123	23092	2341
6124	23093	2337
6125	23095	2333
6126	23097	2329
6127	23099	2325
6128	23100	2321
6129	23102	2317
6130	23103	2313
6131	23105	2309
6132	23107	2305
6133	23109	2301
6134	23110	2297
6135	23112	2293
6136	23115	2290
6137	23117	2286
6138	23118	2282
6139	23120	2278
6140	23122	2274
6141	23124	2270
6142	23126	2266
6143	23127	2262
6144	23129	2258
6145	23131	2254
6146	23133	2250
6147	23134	2246
6148	23136	2242
6149	23138	2238
6150	23140	2234
6151	23142	2230
6152	23144	2226
6153	23145	2222
6154	23147	2218
6155	23149	2214
6156	23151	2210
6157	23153	2207
6158	23154	2203
6159	23156	2199
6160	23157	2195
6161	23160	2191
6162	23161	2187
6163	23163	2183
6164	23164	2179
6165	23166	2175
6166	23167	2171
6167	23169	2167
6168	23171	2163
6169	23172	2159
6170	23174	2155
6171	23175	2151
6172	23176	2147
6173	23178	2143
6174	23180	2139
6175	23181	2135
6176	23183	2131
6177	23185	2127
6178	23187	2124
6179	23189	2120
6180	23191	2116
6181	23193	2112
6182	23195	2108
6183	23196	2104
6184	23198	2100
6185	23200	2096
6186	23202	2092
6187	23203	2088
6188	23205	2084
6189	23206	2080
6190	23208	2076
6191	23209	2072
6192	23211	2068
6193	23213	2064
6194	23215	2061
6195	23217	2057
6196	23219	2053
6197	23220	2049
6198	23222	2045
6199	23224	2041
6200	23225	2037
6201	23227	2033
6202	23229	2029
6203	23231	2025
6204	23233	2021
6205	23235	2018
6206	23237	2014
6207	23238	2010
6208	23240	2006
6209	23242	2002
6210	23244	1998
6211	23246	1994
6212	23247	1990
6213	23249	1986
6214	23250	1982
6215	23252	1978
6216	23254	1974
6217	23256	1971
6218	23258	1967
6219	23260	1963
6220	23261	1959
6221	23264	1955
6222	23265	1951
6223	23267	1947
6224	23269	1943
6225	23271	1939
6226	23272	1935
6227	23274	1932
6228	23276	1928
6229	23277	1924
6230	23279	1920
6231	23281	1916
6232	23282	1912
6233	23284	1908
6234	23285	1904
6235	23287	1900
6236	23289	1896
6237	23290	1892
6238	23293	1889
6239	23294	1885
6240	23296	1881
6241	23298	1877
6242	23300	1873
6243	23302	1869
6244	23304	1865
6245	23307	1862
6246	23308	1858
6247	23310	1854
6248	23311	1850
6249	23313	1846
6250	23315	1842
6251	23317	1838
6252	23319	1834
6253	23320	1830
6254	23322	1827
6255	23324	1823
6256	23326	1819
6257	23328	1815
6258	23330	1811
6259	23332	1807
6260	23334	1803
6261	23336	1799
6262	23337	1796
6263	23339	1792
6264	23341	1788
6265	23343	1784
6266	23345	1780
6267	23346	1776
6268	23348	1772
6269	23350	1768
6270	23351	1765
6271	23353	1761
6272	23355	1757
6273	23357	1753
6274	23359	1749
6275	23360	1745
6276	23362	1741
6277	23364	1738
6278	23366	1734
6279	23368	1730
6280	23369	1726
6281	23371	1722
6282	23372	1718
6283	23374	1714
6284	23376	1710
6285	23377	1707
6286	23379	1703
6287	23380	1699
6288	23382	1695
6289	23384	1691
6290	23385	1687
6291	23387	1683
6292	23389	1679
6293	23391	1676
6294	23393	1672
6295	23395	1668
6296	23396	1664
6297	23398	1660
6298	23400	1656
6299	23403	1653
6300	23404	1649
6301	23406	1645
6302	23408	1641
6303	23410	1637
6304	23412	1633
6305	23414	1630
6306	23415	1626
6307	23417	1622
6308	23419	1618
6309	23420	1614
6310	23422	1610
6311	23424	1606
6312	23426	1603
6313	23428	1599
6314	23431	1595
6315	23432	1591
6316	23434	1587
6317	23436	1583
6318	23437	1580
6319	23440	1576
6320	23441	1572
6321	23444	1568
6322	23446	1564
6323	23448	1560
6324	23449	1557
6325	23451	1553
6326	23453	1549
6327	23454	1545
6328	23456	1541
6329	23458	1537
6330	23459	1534
6331	23461	1530
6332	23463	1526
6333	23464	1522
6334	23466	1518
6335	23468	1514
6336	23470	1511
6337	23472	1507
6338	23473	1503
6339	23475	1499
